[INFO] [1743241632.472983, 119.822000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.915938, 122.261000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.916924, 122.262000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.918559, 122.263000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.920015, 122.265000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.921053, 122.265000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.922032, 122.267000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.923067, 122.268000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.924038, 122.269000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.925010, 122.270000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.925949, 122.271000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.927524, 122.272000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.928377, 122.273000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.929421, 122.274000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.930349, 122.275000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.931275, 122.276000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.932256, 122.277000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.933866, 122.278000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.934965, 122.280000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.936022, 122.281000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.937123, 122.282000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.938085, 122.283000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.939207, 122.284000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.940170, 122.285000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.941171, 122.286000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.942222, 122.287000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.943021, 122.288000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.943611, 122.288000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.944139, 122.289000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.944649, 122.289000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.945186, 122.290000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.945711, 122.290000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.946839, 122.291000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.947743, 122.292000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.949344, 122.294000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.950616, 122.295000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.951609, 122.296000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.952576, 122.297000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.953449, 122.298000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.954431, 122.299000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.955370, 122.300000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.956162, 122.301000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.957185, 122.302000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.958129, 122.303000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.959055, 122.304000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.959976, 122.305000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.961575, 122.306000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.962429, 122.307000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.963046, 122.308000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.963709, 122.308000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.965083, 122.310000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.966266, 122.311000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.967080, 122.312000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.967649, 122.312000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.968241, 122.313000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.968933, 122.314000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.969484, 122.314000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.970657, 122.315000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.971578, 122.316000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.972391, 122.317000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.973085, 122.318000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.973725, 122.318000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.974374, 122.319000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.974930, 122.319000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.975574, 122.320000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.976486, 122.321000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.977501, 122.322000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.978521, 122.323000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.979446, 122.324000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.980489, 122.325000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.982190, 122.327000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.983121, 122.328000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.983744, 122.328000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.984410, 122.329000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.985175, 122.330000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.985718, 122.330000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.986361, 122.331000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241634.987025, 122.332000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.003213, 122.348000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.004361, 122.349000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.005219, 122.350000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.006159, 122.351000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.006900, 122.352000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.007508, 122.352000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.008069, 122.353000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.008610, 122.353000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.009567, 122.354000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.010342, 122.355000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.011289, 122.356000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.012095, 122.357000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.013618, 122.358000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.014987, 122.360000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.015855, 122.361000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.016486, 122.361000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.017227, 122.362000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.018267, 122.363000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.019385, 122.364000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.020200, 122.365000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.021046, 122.366000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.021878, 122.367000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.022699, 122.367000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.023534, 122.368000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.024359, 122.369000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.025173, 122.370000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.026022, 122.371000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.026898, 122.372000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.027772, 122.372000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.029872, 122.374000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.031024, 122.376000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.032127, 122.377000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.033046, 122.378000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.034116, 122.379000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.035351, 122.380000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.036162, 122.381000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.036754, 122.381000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.037298, 122.382000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.037925, 122.383000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.038457, 122.383000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.039042, 122.384000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.039629, 122.384000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.040189, 122.385000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.040743, 122.385000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.041280, 122.386000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.041780, 122.386000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.042278, 122.387000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.042799, 122.387000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.043306, 122.388000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.044332, 122.389000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.046112, 122.390000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.047335, 122.392000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.048292, 122.393000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.049259, 122.394000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.050195, 122.395000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.051216, 122.396000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.052423, 122.397000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.053317, 122.398000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.054233, 122.399000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.055296, 122.400000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.056419, 122.401000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.057360, 122.402000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.058200, 122.403000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.058996, 122.404000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.060340, 122.405000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.061298, 122.406000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.062400, 122.407000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.063350, 122.408000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.064243, 122.409000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.065207, 122.410000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.066142, 122.411000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.067051, 122.412000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.067642, 122.412000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.068196, 122.413000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.068745, 122.413000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.069705, 122.414000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.070573, 122.415000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.071560, 122.416000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.072415, 122.417000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.073126, 122.418000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.073901, 122.419000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.074719, 122.419000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.075597, 122.420000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.077259, 122.422000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.078295, 122.423000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.079108, 122.424000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.079876, 122.425000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.080427, 122.425000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.081050, 122.426000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.081672, 122.426000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.082519, 122.427000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.083140, 122.428000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.083695, 122.428000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.084285, 122.429000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.084874, 122.430000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.085399, 122.430000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.086359, 122.431000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.087345, 122.432000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.088200, 122.433000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.089056, 122.434000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.089919, 122.435000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.090824, 122.435000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.092024, 122.436000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.093603, 122.438000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.094272, 122.439000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.095248, 122.440000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.096081, 122.441000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.097172, 122.442000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.097834, 122.443000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.098404, 122.443000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.099046, 122.444000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.099640, 122.444000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.100129, 122.445000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.100649, 122.445000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.101207, 122.446000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.101771, 122.446000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.119103, 122.464000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.120138, 122.465000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.121043, 122.466000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.121671, 122.466000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.122284, 122.467000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.122936, 122.468000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.123480, 122.468000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.124053, 122.469000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.124556, 122.469000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.125295, 122.470000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.126379, 122.471000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.127115, 122.472000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.127634, 122.472000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.128156, 122.473000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.128660, 122.473000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.129172, 122.474000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.129705, 122.474000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.130736, 122.475000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.131661, 122.476000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.132201, 122.477000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.132705, 122.477000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.133226, 122.478000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.133882, 122.479000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.134483, 122.479000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.135126, 122.480000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.135785, 122.480000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.136389, 122.481000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.136966, 122.481000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.137495, 122.482000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.138314, 122.483000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.139322, 122.484000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.140304, 122.485000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.141232, 122.486000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.142868, 122.487000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.144154, 122.489000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.145161, 122.490000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.146142, 122.491000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.147254, 122.492000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.148314, 122.493000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.149229, 122.494000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.150207, 122.495000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.151125, 122.496000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.151733, 122.496000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.152285, 122.497000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.152875, 122.498000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.153361, 122.498000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.154030, 122.499000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.155092, 122.500000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.156109, 122.501000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.157069, 122.502000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.158793, 122.503000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.160022, 122.505000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.160682, 122.505000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.161321, 122.506000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.162028, 122.507000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.162531, 122.507000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.163227, 122.508000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.164251, 122.509000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.165385, 122.510000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.166254, 122.511000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.167137, 122.512000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.167957, 122.513000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.168893, 122.514000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.169461, 122.514000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.170036, 122.515000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.170506, 122.515000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.171067, 122.516000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.171577, 122.516000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.172087, 122.517000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.172663, 122.517000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.174183, 122.519000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.175345, 122.520000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.176816, 122.521000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.177825, 122.522000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.178777, 122.523000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.179616, 122.524000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.180548, 122.525000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.181485, 122.526000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.182323, 122.527000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.183525, 122.528000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.184458, 122.529000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.185331, 122.530000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.186347, 122.531000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.187271, 122.532000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.188094, 122.533000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.189062, 122.534000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.190774, 122.535000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.191933, 122.537000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.193071, 122.538000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.193842, 122.538000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.194460, 122.539000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.195220, 122.540000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.196220, 122.541000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.197201, 122.542000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.197958, 122.543000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.199089, 122.544000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.199812, 122.544000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.200518, 122.545000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.201317, 122.546000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.202307, 122.547000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.218226, 122.563000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.219289, 122.564000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.220198, 122.565000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.221090, 122.566000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.222766, 122.567000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.224056, 122.569000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.224900, 122.570000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.225775, 122.570000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.226600, 122.571000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.227644, 122.572000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.228511, 122.573000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.229357, 122.574000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.230209, 122.575000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.231174, 122.576000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.232058, 122.576000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.233091, 122.578000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.233738, 122.578000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.234435, 122.579000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.235287, 122.580000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.236268, 122.581000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.237639, 122.582000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.238685, 122.583000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.239477, 122.584000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.240211, 122.585000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.241155, 122.586000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.242098, 122.587000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.243031, 122.588000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.244005, 122.589000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.244710, 122.589000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.245446, 122.590000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.246331, 122.591000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.247197, 122.592000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.248176, 122.593000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.249362, 122.594000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.250228, 122.595000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.251080, 122.596000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.252026, 122.597000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.252960, 122.598000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.254532, 122.599000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.255800, 122.600000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.257018, 122.602000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.257977, 122.603000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.258971, 122.604000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.259940, 122.605000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.260795, 122.605000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.261680, 122.606000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.262641, 122.607000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.263685, 122.608000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.264855, 122.609000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.265735, 122.610000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.267346, 122.612000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.268270, 122.613000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.270026, 122.615000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.271104, 122.616000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.272022, 122.617000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241635.272947, 122.618000]: Robot Position: x=0.00, y=-0.06
